id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
92160,Male,Loyal Customer,22,Personal Travel,Eco Plus,1576,2,5,2,4,4,,,,,,,,,,,,neutral or dissatisfied
16834,Female,Loyal Customer,27,Personal Travel,Eco,645,1,1,1,3,3,,,,,,,,,,,,neutral or dissatisfied
38685,Female,Loyal Customer,35,Business travel,Eco Plus,2588,4,3,3,3,4,,,,,,,,,,,,satisfied
33551,Male,disloyal Customer,22,Business travel,Eco,399,5,1,5,3,4,,,,,,,,,,,,satisfied
35747,Female,Loyal Customer,25,Business travel,Business,1826,3,3,3,3,4,,,,,,,,,,,,satisfied
48164,Male,Loyal Customer,55,Business travel,Eco,391,5,1,1,1,4,,,,,,,,,,,,satisfied
100184,Female,Loyal Customer,25,Personal Travel,Eco,725,3,4,3,1,2,,,,,,,,,,,,neutral or dissatisfied
119753,Male,Loyal Customer,19,Personal Travel,Eco,1303,4,5,4,1,2,,,,,,,,,,,,neutral or dissatisfied
82900,Male,Loyal Customer,21,Personal Travel,Eco,594,5,4,5,2,5,,,,,,,,,,,,satisfied
44779,Male,disloyal Customer,26,Business travel,Eco,1250,1,1,1,4,3,,,,,,,,,,,,neutral or dissatisfied
111353,Male,disloyal Customer,30,Business travel,Eco,777,2,2,2,5,2,,,,,,,,,,,,neutral or dissatisfied
34653,Female,Loyal Customer,41,Business travel,Eco Plus,427,4,4,4,4,2,,,,,,,,,,,,satisfied
77321,Male,Loyal Customer,25,Business travel,Business,3549,1,1,1,1,5,,,,,,,,,,,,satisfied
10706,Male,Loyal Customer,42,Business travel,Business,458,1,1,1,1,3,,,,,,,,,,,,satisfied
50161,Female,disloyal Customer,38,Business travel,Eco,109,3,1,2,3,5,,,,,,,,,,,,neutral or dissatisfied
24929,Female,Loyal Customer,26,Personal Travel,Eco,762,3,4,3,3,2,,,,,,,,,,,,neutral or dissatisfied
91201,Male,Loyal Customer,22,Personal Travel,Eco,404,1,5,3,3,5,,,,,,,,,,,,neutral or dissatisfied
50873,Female,Loyal Customer,63,Personal Travel,Eco,109,2,5,0,3,3,,,,,,,,,,,,neutral or dissatisfied
8995,Male,Loyal Customer,39,Business travel,Business,1905,0,0,0,3,2,,,,,,,,,,,,satisfied
91871,Female,Loyal Customer,9,Personal Travel,Eco,2239,1,5,1,1,1,,,,,,,,,,,,neutral or dissatisfied
87034,Female,Loyal Customer,53,Business travel,Business,2717,2,2,2,2,4,,,,,,,,,,,,satisfied
25796,Male,Loyal Customer,10,Personal Travel,Eco,762,2,5,2,1,3,,,,,,,,,,,,neutral or dissatisfied
2517,Male,disloyal Customer,48,Business travel,Business,227,5,5,5,2,1,,,,,,,,,,,,satisfied
27180,Male,Loyal Customer,13,Personal Travel,Eco,2640,2,4,2,5,2,,,,,,,,,,,,neutral or dissatisfied
84000,Female,Loyal Customer,38,Personal Travel,Eco,321,5,5,1,3,1,,,,,,,,,,,,satisfied
32909,Male,Loyal Customer,48,Personal Travel,Eco,163,1,5,0,1,2,,,,,,,,,,,,neutral or dissatisfied
2486,Female,Loyal Customer,54,Business travel,Business,1379,2,2,2,2,4,,,,,,,,,,,,satisfied
15823,Male,Loyal Customer,43,Personal Travel,Eco Plus,143,5,4,5,4,3,,,,,,,,,,,,satisfied
71655,Female,Loyal Customer,26,Personal Travel,Eco,1144,3,5,2,2,4,,,,,,,,,,,,neutral or dissatisfied
34838,Female,Loyal Customer,10,Personal Travel,Eco Plus,264,4,4,0,4,1,,,,,,,,,,,,satisfied
9828,Male,Loyal Customer,54,Business travel,Business,1523,2,2,2,2,5,,,,,,,,,,,,satisfied
72549,Male,Loyal Customer,44,Business travel,Eco,1119,2,2,2,2,2,,,,,,,,,,,,neutral or dissatisfied
82149,Female,Loyal Customer,58,Business travel,Business,237,5,5,4,5,3,,,,,,,,,,,,satisfied
10473,Male,disloyal Customer,20,Business travel,Business,312,4,4,4,1,3,,,,,,,,,,,,satisfied
52534,Male,disloyal Customer,38,Business travel,Eco,160,0,3,0,1,5,,,,,,,,,,,,satisfied
58918,Male,Loyal Customer,14,Personal Travel,Eco,888,3,5,3,3,2,,,,,,,,,,,,neutral or dissatisfied
51393,Male,Loyal Customer,19,Personal Travel,Eco Plus,89,2,3,2,1,4,,,,,,,,,,,,neutral or dissatisfied
126851,Male,disloyal Customer,37,Business travel,Eco,796,1,2,2,3,2,,,,,,,,,,,,neutral or dissatisfied
60700,Female,Loyal Customer,54,Business travel,Business,1605,4,5,4,4,5,,,,,,,,,,,,satisfied
62380,Male,disloyal Customer,11,Business travel,Eco,1210,2,2,2,4,4,,,,,,,,,,,,neutral or dissatisfied
18305,Female,Loyal Customer,13,Personal Travel,Eco,813,3,0,4,2,5,,,,,,,,,,,,neutral or dissatisfied
23166,Female,Loyal Customer,49,Personal Travel,Eco,300,2,5,5,3,1,,,,,,,,,,,,neutral or dissatisfied
64095,Female,Loyal Customer,48,Personal Travel,Eco,919,1,2,1,3,3,,,,,,,,,,,,neutral or dissatisfied
101250,Male,Loyal Customer,29,Personal Travel,Eco Plus,1587,2,4,3,2,4,,,,,,,,,,,,neutral or dissatisfied
88802,Male,Loyal Customer,35,Business travel,Business,1731,5,5,5,5,2,,,,,,,,,,,,satisfied
69851,Male,disloyal Customer,14,Personal Travel,Eco,1055,4,3,4,4,3,,,,,,,,,,,,neutral or dissatisfied
79132,Male,Loyal Customer,59,Business travel,Business,356,5,5,3,5,4,,,,,,,,,,,,satisfied
91274,Male,Loyal Customer,32,Business travel,Business,581,2,2,2,2,3,,,,,,,,,,,,satisfied
96749,Male,Loyal Customer,40,Business travel,Business,2927,3,3,3,3,3,,,,,,,,,,,,satisfied
107358,Male,Loyal Customer,9,Personal Travel,Eco,584,1,1,1,4,2,,,,,,,,,,,,neutral or dissatisfied
72998,Male,disloyal Customer,22,Business travel,Business,1096,5,3,5,1,1,,,,,,,,,,,,satisfied
6601,Male,Loyal Customer,57,Personal Travel,Eco,473,2,4,2,4,4,,,,,,,,,,,,neutral or dissatisfied
7413,Female,Loyal Customer,44,Business travel,Business,3686,2,2,2,2,5,,,,,,,,,,,,satisfied
11587,Male,disloyal Customer,50,Business travel,Eco,657,1,1,1,3,3,,,,,,,,,,,,neutral or dissatisfied
66773,Female,Loyal Customer,31,Business travel,Business,2324,1,1,1,1,3,,,,,,,,,,,,satisfied
39713,Female,Loyal Customer,52,Business travel,Business,2661,2,2,2,2,5,,,,,,,,,,,,satisfied
94807,Female,Loyal Customer,17,Business travel,Business,2515,4,4,4,4,4,,,,,,,,,,,,neutral or dissatisfied
67378,Male,Loyal Customer,49,Business travel,Business,721,4,2,4,4,3,,,,,,,,,,,,satisfied
60671,Female,Loyal Customer,38,Business travel,Business,1620,1,1,1,1,2,,,,,,,,,,,,satisfied
72150,Male,Loyal Customer,11,Personal Travel,Eco,731,1,3,1,4,3,,,,,,,,,,,,neutral or dissatisfied
46719,Female,Loyal Customer,11,Personal Travel,Eco,125,3,2,3,4,2,,,,,,,,,,,,neutral or dissatisfied
91050,Male,Loyal Customer,22,Personal Travel,Eco,270,3,0,3,4,3,,,,,,,,,,,,neutral or dissatisfied
94704,Male,Loyal Customer,54,Business travel,Eco,248,3,2,4,2,3,,,,,,,,,,,,neutral or dissatisfied
95879,Female,Loyal Customer,45,Business travel,Eco,580,1,5,5,5,3,,,,,,,,,,,,neutral or dissatisfied
116060,Male,Loyal Customer,43,Personal Travel,Eco,333,3,4,3,2,4,,,,,,,,,,,,neutral or dissatisfied
61294,Male,Loyal Customer,52,Personal Travel,Eco,853,2,4,2,1,5,,,,,,,,,,,,neutral or dissatisfied
91784,Female,Loyal Customer,25,Personal Travel,Eco,588,1,3,1,1,4,,,,,,,,,,,,neutral or dissatisfied
49735,Male,disloyal Customer,26,Business travel,Eco,109,2,3,2,3,1,,,,,,,,,,,,neutral or dissatisfied
3087,Male,disloyal Customer,28,Business travel,Business,413,3,3,3,1,3,,,,,,,,,,,,neutral or dissatisfied
4499,Male,disloyal Customer,19,Business travel,Business,551,5,0,5,3,1,,,,,,,,,,,,satisfied
127230,Female,disloyal Customer,54,Business travel,Eco,1209,2,2,2,3,4,,,,,,,,,,,,neutral or dissatisfied
101578,Female,disloyal Customer,37,Business travel,Business,1099,5,5,5,3,1,,,,,,,,,,,,satisfied
73342,Male,Loyal Customer,26,Business travel,Business,3694,1,1,1,1,2,,,,,,,,,,,,satisfied
54548,Female,Loyal Customer,8,Personal Travel,Eco,925,2,5,2,4,4,,,,,,,,,,,,neutral or dissatisfied
52559,Female,Loyal Customer,56,Business travel,Business,119,1,1,1,1,5,,,,,,,,,,,,satisfied
86471,Female,disloyal Customer,25,Business travel,Eco,762,1,1,1,5,1,,,,,,,,,,,,neutral or dissatisfied
600,Female,Loyal Customer,56,Business travel,Business,134,5,5,5,5,5,,,,,,,,,,,,satisfied
37092,Male,Loyal Customer,49,Business travel,Eco,1189,2,1,1,1,2,,,,,,,,,,,,satisfied
46076,Female,Loyal Customer,23,Business travel,Business,1939,5,5,2,5,4,,,,,,,,,,,,satisfied
102823,Male,Loyal Customer,16,Personal Travel,Eco,342,3,5,3,3,3,,,,,,,,,,,,neutral or dissatisfied
110020,Male,Loyal Customer,49,Personal Travel,Eco,1142,3,4,3,3,4,,,,,,,,,,,,neutral or dissatisfied
16369,Female,Loyal Customer,50,Business travel,Business,1325,5,5,2,5,4,,,,,,,,,,,,satisfied
110753,Male,Loyal Customer,38,Business travel,Business,2745,1,1,3,1,2,,,,,,,,,,,,satisfied
9037,Male,Loyal Customer,42,Business travel,Business,3401,2,2,5,2,3,,,,,,,,,,,,satisfied
49337,Male,Loyal Customer,44,Business travel,Eco,109,3,1,4,1,3,,,,,,,,,,,,satisfied
65807,Female,disloyal Customer,41,Business travel,Business,1389,1,1,1,3,4,,,,,,,,,,,,neutral or dissatisfied
46602,Female,Loyal Customer,75,Business travel,Eco,125,3,1,1,1,1,,,,,,,,,,,,neutral or dissatisfied
3114,Male,disloyal Customer,45,Business travel,Business,1013,5,0,0,3,2,,,,,,,,,,,,satisfied
125461,Female,Loyal Customer,20,Business travel,Business,2860,5,3,5,5,2,,,,,,,,,,,,satisfied
88942,Female,Loyal Customer,56,Business travel,Business,1340,3,3,3,3,2,,,,,,,,,,,,satisfied
82677,Female,Loyal Customer,41,Business travel,Business,3780,4,4,4,4,4,,,,,,,,,,,,satisfied
30031,Male,Loyal Customer,37,Business travel,Eco,261,5,1,1,1,5,,,,,,,,,,,,satisfied
25340,Male,Loyal Customer,20,Personal Travel,Eco,829,3,4,3,4,2,,,,,,,,,,,,neutral or dissatisfied
110400,Female,Loyal Customer,36,Business travel,Eco,925,1,3,3,3,1,,,,,,,,,,,,neutral or dissatisfied
31953,Female,disloyal Customer,23,Business travel,Eco,163,1,0,1,2,4,,,,,,,,,,,,neutral or dissatisfied
9992,Male,Loyal Customer,12,Personal Travel,Eco,357,4,5,4,1,1,,,,,,,,,,,,neutral or dissatisfied
30549,Female,disloyal Customer,50,Business travel,Eco,1028,4,3,3,3,1,,,,,,,,,,,,neutral or dissatisfied
92212,Female,Loyal Customer,68,Personal Travel,Eco,1979,5,3,5,3,4,,,,,,,,,,,,satisfied
38744,Female,Loyal Customer,41,Business travel,Eco,354,4,5,5,5,4,,,,,,,,,,,,satisfied
21649,Male,Loyal Customer,30,Business travel,Eco Plus,853,4,5,5,5,4,,,,,,,,,,,,neutral or dissatisfied
37562,Male,Loyal Customer,58,Business travel,Eco,669,3,2,2,2,3,,,,,,,,,,,,neutral or dissatisfied
95421,Male,Loyal Customer,60,Business travel,Business,293,1,1,1,1,4,,,,,,,,,,,,satisfied
7536,Female,disloyal Customer,14,Personal Travel,Eco,762,3,5,3,5,5,,,,,,,,,,,,neutral or dissatisfied
75873,Female,Loyal Customer,69,Business travel,Eco,1972,4,4,4,4,1,,,,,,,,,,,,neutral or dissatisfied
97200,Male,Loyal Customer,58,Personal Travel,Eco,1211,1,1,0,3,5,,,,,,,,,,,,neutral or dissatisfied
111511,Female,Loyal Customer,37,Business travel,Eco,391,4,1,1,1,4,,,,,,,,,,,,neutral or dissatisfied
128314,Male,Loyal Customer,45,Business travel,Business,651,3,3,3,3,2,,,,,,,,,,,,satisfied
29832,Female,Loyal Customer,61,Business travel,Business,1619,2,2,2,2,2,,,,,,,,,,,,satisfied
114024,Male,Loyal Customer,44,Business travel,Eco Plus,1855,3,2,2,2,3,,,,,,,,,,,,neutral or dissatisfied
98481,Male,disloyal Customer,22,Business travel,Eco,668,4,5,4,2,1,,,,,,,,,,,,neutral or dissatisfied
89696,Male,Loyal Customer,45,Business travel,Business,1757,4,2,2,2,5,,,,,,,,,,,,neutral or dissatisfied
38024,Male,Loyal Customer,42,Business travel,Business,1867,2,2,2,2,1,,,,,,,,,,,,satisfied
64559,Female,disloyal Customer,25,Business travel,Business,551,2,4,2,1,1,,,,,,,,,,,,neutral or dissatisfied
15329,Female,disloyal Customer,24,Business travel,Eco,589,4,0,5,1,4,,,,,,,,,,,,neutral or dissatisfied
47257,Male,Loyal Customer,70,Business travel,Business,599,2,5,5,5,4,,,,,,,,,,,,neutral or dissatisfied
35322,Female,Loyal Customer,39,Business travel,Eco,950,4,3,3,3,4,,,,,,,,,,,,satisfied
94217,Female,Loyal Customer,47,Business travel,Business,187,1,1,1,1,3,,,,,,,,,,,,satisfied
13211,Male,disloyal Customer,28,Business travel,Business,468,2,2,2,3,4,,,,,,,,,,,,neutral or dissatisfied
50954,Female,Loyal Customer,44,Personal Travel,Eco,89,1,4,1,4,5,,,,,,,,,,,,neutral or dissatisfied
413,Male,Loyal Customer,53,Business travel,Business,1822,2,1,4,4,1,,,,,,,,,,,,neutral or dissatisfied
85615,Male,Loyal Customer,18,Personal Travel,Eco,259,3,5,3,4,4,,,,,,,,,,,,neutral or dissatisfied
107057,Female,Loyal Customer,67,Business travel,Business,480,5,5,5,5,4,,,,,,,,,,,,satisfied
75704,Female,Loyal Customer,45,Business travel,Business,868,4,4,4,4,5,,,,,,,,,,,,satisfied
83614,Male,Loyal Customer,63,Business travel,Business,409,1,3,3,3,4,,,,,,,,,,,,neutral or dissatisfied
3416,Male,Loyal Customer,9,Personal Travel,Eco,296,2,1,2,4,4,,,,,,,,,,,,neutral or dissatisfied
1946,Female,Loyal Customer,35,Business travel,Business,2225,1,4,4,4,3,,,,,,,,,,,,neutral or dissatisfied
33729,Female,Loyal Customer,54,Personal Travel,Eco,759,3,4,3,4,5,,,,,,,,,,,,neutral or dissatisfied
87399,Female,Loyal Customer,60,Personal Travel,Eco,425,2,0,2,5,2,,,,,,,,,,,,neutral or dissatisfied
120042,Female,Loyal Customer,57,Business travel,Business,168,4,1,4,4,3,,,,,,,,,,,,satisfied
42225,Male,Loyal Customer,48,Business travel,Business,817,4,4,4,4,4,,,,,,,,,,,,satisfied
69373,Male,Loyal Customer,46,Business travel,Business,1035,1,1,1,1,4,,,,,,,,,,,,satisfied
43203,Male,Loyal Customer,37,Business travel,Business,3668,1,3,3,3,1,,,,,,,,,,,,neutral or dissatisfied
84227,Male,Loyal Customer,53,Personal Travel,Eco,432,3,5,3,3,5,,,,,,,,,,,,neutral or dissatisfied
105796,Female,Loyal Customer,66,Personal Travel,Eco,919,2,5,1,3,2,,,,,,,,,,,,neutral or dissatisfied
2335,Male,Loyal Customer,66,Personal Travel,Eco,691,1,4,1,1,1,,,,,,,,,,,,neutral or dissatisfied
11832,Female,Loyal Customer,69,Personal Travel,Eco,986,4,5,4,1,2,,,,,,,,,,,,satisfied
80611,Male,Loyal Customer,38,Business travel,Business,236,3,3,3,3,4,,,,,,,,,,,,satisfied
31455,Female,Loyal Customer,27,Personal Travel,Business,862,3,4,3,5,4,,,,,,,,,,,,neutral or dissatisfied
51093,Male,Loyal Customer,12,Personal Travel,Eco,86,2,2,2,4,2,,,,,,,,,,,,neutral or dissatisfied
83858,Male,Loyal Customer,57,Personal Travel,Eco,425,3,1,3,3,5,,,,,,,,,,,,neutral or dissatisfied
126835,Male,disloyal Customer,29,Business travel,Eco,1491,2,2,2,4,1,,,,,,,,,,,,neutral or dissatisfied
37742,Female,Loyal Customer,37,Personal Travel,Eco,1056,3,5,3,1,4,,,,,,,,,,,,neutral or dissatisfied
23441,Female,Loyal Customer,46,Business travel,Business,2072,4,4,4,4,3,,,,,,,,,,,,satisfied
11221,Female,Loyal Customer,67,Personal Travel,Eco,247,2,4,2,5,5,,,,,,,,,,,,neutral or dissatisfied
33383,Female,Loyal Customer,22,Personal Travel,Eco,2556,4,5,3,4,5,,,,,,,,,,,,neutral or dissatisfied
94006,Female,Loyal Customer,58,Business travel,Business,3407,0,4,1,1,4,,,,,,,,,,,,satisfied
32784,Male,Loyal Customer,34,Business travel,Business,3608,3,3,3,3,4,,,,,,,,,,,,satisfied
111618,Female,Loyal Customer,53,Business travel,Business,3245,3,4,4,4,3,,,,,,,,,,,,neutral or dissatisfied
45402,Male,disloyal Customer,18,Business travel,Eco,649,4,0,4,3,4,,,,,,,,,,,,satisfied
41426,Male,Loyal Customer,32,Personal Travel,Eco,563,3,4,2,1,5,,,,,,,,,,,,neutral or dissatisfied
44627,Female,Loyal Customer,52,Business travel,Business,2898,4,4,4,4,5,,,,,,,,,,,,satisfied
94162,Male,Loyal Customer,53,Business travel,Business,1548,5,5,5,5,4,,,,,,,,,,,,satisfied
59541,Female,Loyal Customer,34,Business travel,Business,861,2,2,2,2,5,,,,,,,,,,,,satisfied
75369,Male,disloyal Customer,39,Business travel,Business,2342,3,3,3,1,4,,,,,,,,,,,,neutral or dissatisfied
105695,Female,disloyal Customer,30,Business travel,Eco,919,3,3,3,3,1,,,,,,,,,,,,neutral or dissatisfied
30918,Male,disloyal Customer,31,Business travel,Eco,896,3,3,3,4,5,,,,,,,,,,,,neutral or dissatisfied
39937,Male,Loyal Customer,30,Business travel,Business,2009,4,4,4,4,4,,,,,,,,,,,,satisfied
45116,Male,disloyal Customer,26,Business travel,Eco,157,3,5,3,1,2,,,,,,,,,,,,neutral or dissatisfied
62558,Female,Loyal Customer,43,Business travel,Eco,1846,3,4,4,4,4,,,,,,,,,,,,neutral or dissatisfied
108242,Female,Loyal Customer,27,Business travel,Business,895,1,5,5,5,1,,,,,,,,,,,,neutral or dissatisfied
77636,Female,Loyal Customer,54,Business travel,Business,2382,4,4,2,4,5,,,,,,,,,,,,satisfied
45894,Male,Loyal Customer,53,Business travel,Business,3472,2,2,2,2,5,,,,,,,,,,,,satisfied
44291,Female,Loyal Customer,64,Personal Travel,Eco,1015,2,2,2,3,2,,,,,,,,,,,,neutral or dissatisfied
84682,Female,disloyal Customer,59,Business travel,Eco,682,3,3,3,1,2,,,,,,,,,,,,neutral or dissatisfied
69254,Male,Loyal Customer,59,Business travel,Business,2069,3,3,3,3,5,,,,,,,,,,,,satisfied
63411,Male,Loyal Customer,69,Personal Travel,Eco,447,3,4,3,1,3,,,,,,,,,,,,neutral or dissatisfied
42468,Female,Loyal Customer,34,Personal Travel,Business,395,2,4,2,2,5,,,,,,,,,,,,neutral or dissatisfied
51207,Male,Loyal Customer,36,Business travel,Eco Plus,209,4,1,4,1,4,,,,,,,,,,,,satisfied
67604,Female,disloyal Customer,29,Business travel,Business,1188,5,5,5,4,5,,,,,,,,,,,,satisfied
15888,Female,Loyal Customer,58,Personal Travel,Eco,332,4,4,4,1,5,,,,,,,,,,,,neutral or dissatisfied
117499,Female,Loyal Customer,39,Business travel,Business,107,5,5,5,5,5,,,,,,,,,,,,satisfied
65031,Male,Loyal Customer,31,Personal Travel,Eco,190,3,5,3,1,5,,,,,,,,,,,,neutral or dissatisfied
485,Male,Loyal Customer,39,Business travel,Business,2540,0,4,0,5,5,,,,,,,,,,,,satisfied
110448,Female,Loyal Customer,49,Personal Travel,Eco,798,3,5,3,1,4,,,,,,,,,,,,neutral or dissatisfied
82321,Female,Loyal Customer,39,Business travel,Business,2396,3,3,3,3,3,,,,,,,,,,,,satisfied
128478,Female,Loyal Customer,8,Personal Travel,Eco,338,3,2,3,3,2,,,,,,,,,,,,neutral or dissatisfied
93156,Female,Loyal Customer,45,Business travel,Eco,1066,3,4,4,4,1,,,,,,,,,,,,neutral or dissatisfied
63772,Female,Loyal Customer,60,Business travel,Business,1721,4,4,4,4,5,,,,,,,,,,,,satisfied
117632,Female,Loyal Customer,12,Personal Travel,Eco,843,3,1,3,3,4,,,,,,,,,,,,neutral or dissatisfied
4417,Male,disloyal Customer,42,Business travel,Business,762,3,3,3,1,2,,,,,,,,,,,,satisfied
105470,Male,Loyal Customer,50,Business travel,Eco,495,3,3,3,3,3,,,,,,,,,,,,neutral or dissatisfied
15207,Male,Loyal Customer,8,Personal Travel,Business,529,3,4,3,1,1,,,,,,,,,,,,neutral or dissatisfied
79368,Female,Loyal Customer,45,Business travel,Business,502,4,4,4,4,5,,,,,,,,,,,,satisfied
39569,Female,Loyal Customer,67,Business travel,Business,2828,3,3,3,3,1,,,,,,,,,,,,neutral or dissatisfied
49876,Male,Loyal Customer,55,Business travel,Business,373,2,2,2,2,3,,,,,,,,,,,,satisfied
68759,Male,Loyal Customer,57,Business travel,Business,3837,1,1,1,1,5,,,,,,,,,,,,satisfied
37612,Female,Loyal Customer,9,Personal Travel,Eco,1056,4,4,4,1,3,,,,,,,,,,,,neutral or dissatisfied
76555,Male,disloyal Customer,37,Business travel,Business,481,4,4,4,3,3,,,,,,,,,,,,satisfied
102665,Female,Loyal Customer,59,Business travel,Business,255,5,5,5,5,4,,,,,,,,,,,,satisfied
37513,Male,disloyal Customer,43,Business travel,Eco,1041,4,4,4,4,2,,,,,,,,,,,,neutral or dissatisfied
68494,Male,Loyal Customer,33,Personal Travel,Eco,1303,4,4,3,2,2,,,,,,,,,,,,satisfied
62047,Male,disloyal Customer,18,Business travel,Eco,1431,3,3,3,4,4,,,,,,,,,,,,neutral or dissatisfied
24104,Male,disloyal Customer,30,Business travel,Eco,779,1,2,2,1,5,,,,,,,,,,,,neutral or dissatisfied
27864,Male,Loyal Customer,49,Business travel,Eco Plus,680,1,3,3,3,1,,,,,,,,,,,,neutral or dissatisfied
63086,Male,Loyal Customer,32,Personal Travel,Eco,948,0,1,0,3,1,,,,,,,,,,,,satisfied
59817,Female,Loyal Customer,48,Personal Travel,Business,1065,3,5,3,5,4,,,,,,,,,,,,neutral or dissatisfied
117168,Female,Loyal Customer,68,Personal Travel,Eco,370,3,4,3,1,2,,,,,,,,,,,,neutral or dissatisfied
115415,Female,Loyal Customer,25,Business travel,Business,3405,2,5,5,5,2,,,,,,,,,,,,neutral or dissatisfied
62528,Female,Loyal Customer,39,Business travel,Business,1726,4,4,4,4,2,,,,,,,,,,,,satisfied
46707,Male,disloyal Customer,63,Personal Travel,Eco,125,2,4,0,2,2,,,,,,,,,,,,neutral or dissatisfied
26231,Male,Loyal Customer,10,Personal Travel,Eco,270,2,0,2,1,3,,,,,,,,,,,,neutral or dissatisfied
119100,Female,Loyal Customer,25,Business travel,Business,1107,2,1,1,1,2,,,,,,,,,,,,neutral or dissatisfied
62824,Male,Loyal Customer,28,Personal Travel,Eco,2556,4,2,3,2,3,,,,,,,,,,,,neutral or dissatisfied
126166,Male,disloyal Customer,52,Business travel,Eco,631,3,2,3,3,2,,,,,,,,,,,,neutral or dissatisfied
57298,Male,Loyal Customer,46,Business travel,Business,3150,0,0,0,3,4,,,,,,,,,,,,satisfied
127336,Female,Loyal Customer,59,Business travel,Business,1719,5,5,5,5,4,,,,,,,,,,,,satisfied
37246,Male,Loyal Customer,43,Personal Travel,Business,1005,3,3,3,3,5,,,,,,,,,,,,neutral or dissatisfied
128455,Male,Loyal Customer,53,Personal Travel,Eco,646,3,5,3,3,4,,,,,,,,,,,,neutral or dissatisfied
127873,Female,Loyal Customer,35,Business travel,Eco,1276,3,2,2,2,3,,,,,,,,,,,,neutral or dissatisfied
80357,Male,Loyal Customer,37,Business travel,Business,3905,1,1,1,1,5,,,,,,,,,,,,satisfied
67962,Female,Loyal Customer,44,Business travel,Business,1464,3,3,5,3,3,,,,,,,,,,,,satisfied
119026,Female,disloyal Customer,20,Business travel,Eco,1060,2,2,2,4,5,,,,,,,,,,,,neutral or dissatisfied
125418,Male,disloyal Customer,32,Business travel,Business,735,2,2,2,3,4,,,,,,,,,,,,neutral or dissatisfied
67789,Female,Loyal Customer,60,Business travel,Business,1205,4,4,4,4,2,,,,,,,,,,,,satisfied
56743,Female,Loyal Customer,65,Personal Travel,Eco,1065,3,5,2,4,2,,,,,,,,,,,,neutral or dissatisfied
111739,Female,Loyal Customer,38,Business travel,Business,2938,3,3,3,3,4,,,,,,,,,,,,satisfied
7612,Female,Loyal Customer,32,Personal Travel,Eco,825,4,5,4,4,4,,,,,,,,,,,,neutral or dissatisfied
18823,Male,Loyal Customer,22,Business travel,Business,3658,1,5,5,5,1,,,,,,,,,,,,neutral or dissatisfied
28221,Male,Loyal Customer,76,Business travel,Eco Plus,434,4,4,5,4,4,,,,,,,,,,,,satisfied
51901,Male,disloyal Customer,43,Business travel,Eco,601,2,3,2,1,3,,,,,,,,,,,,neutral or dissatisfied
37283,Female,Loyal Customer,44,Business travel,Business,3625,4,4,4,4,2,,,,,,,,,,,,satisfied
21342,Male,Loyal Customer,25,Business travel,Business,2902,5,5,3,5,5,,,,,,,,,,,,satisfied
102554,Female,Loyal Customer,37,Personal Travel,Eco,386,2,5,2,2,3,,,,,,,,,,,,neutral or dissatisfied
101418,Female,disloyal Customer,22,Business travel,Eco Plus,486,1,1,0,3,4,,,,,,,,,,,,neutral or dissatisfied
